id,name,country,lt,ln,pop
6255,Carlisle,GBR,54.87999514,-2.929986818,69270
6256,Southend,GBR,51.55001752,0.71999711,395993
6257,Reading,GBR,51.46997072,-0.980028322,257752
6258,Leicester,GBR,52.62997744,-1.133248943,398611
6259,Bradford,GBR,53.80003522,-1.749981325,397708.5
6260,Sheffield,GBR,53.36667666,-1.499996583,922800
6261,Fort William,GBR,56.81647795,-5.112075806,9652
6262,Ayr,GBR,55.4503996,-4.61667973,57277.5
6263,Aberdeen,GBR,57.17039797,-2.079987021,186577
6264,Perth,GBR,56.40034161,-3.469979697,39654
6265,Dundee,GBR,56.47038902,-3.000008384,151013.5
6266,Middlesbrough,GBR,54.58037518,-1.230013063,279374.5
6267,Coventry,GBR,52.42040367,-1.499996583,348292
6268,Bath,GBR,51.3837486,-2.350022218,92679
6269,Exeter,GBR,50.70040529,-3.529950197,108242
6270,Cambridge,GBR,52.20039125,0.116623086,128488
6271,Kingston upon Hull,GBR,53.75042584,-0.32999048,297398.5
6272,Londonderry,GBR,55.00037539,-7.333283937,82635
6273,Lisburn,GBR,54.52037884,-6.670016929,12899
6274,Penzance,GBR,50.13372154,-5.550033611,18150.5
6275,York,GBR,53.97038658,-1.080022218,151574.5
6276,Blackpool,GBR,53.83039512,-3.050005332,207946.5
6277,Dumfries,GBR,55.06708966,-3.550000652,31044
6278,Scarborough,GBR,54.28039349,-0.429984376,70571
6279,Plymouth,GBR,50.38538576,-4.159989259,239436
6280,Ipswich,GBR,52.07034751,1.169995482,139012
6281,Norwich,GBR,52.63036501,1.300013386,184196
6282,Brighton,GBR,50.83034568,-0.169974407,321004.5
6283,Kirkwall,GBR,58.96698081,-2.950011435,5826.5
6284,Inverness,GBR,57.46712404,-4.23326644,42956.5
6285,Oxford,GBR,51.7704175,-1.249986004,173681
6286,Luton,GBR,51.88035911,-0.420010825,214813.5
6287,Portsmouth,GBR,50.80034751,-1.080022218,323676
6288,Peterborough,GBR,52.58041974,-0.249995363,140141
6289,Nottingham,GBR,52.97034426,-1.170016725,565650
6290,Stoke,GBR,53.00036826,-2.180006756,325610
6291,Dover,GBR,51.13371218,1.300013386,32270
6292,Edinburgh,GBR,55.94832786,-3.219090618,470378.5
6293,Newcastle,GBR,55.00037539,-1.59999048,537191
6294,Liverpool,GBR,53.41600181,-2.917997886,639972.5
6295,Cardiff,GBR,51.49999473,-3.22500757,603750
6296,Wick,GBR,58.43329246,-3.083362469,7147
6297,Leeds,GBR,53.83000755,-1.580017539,992061.5
6298,Lerwick,GBR,60.15003522,-1.149992108,5604
6299,Manchester,GBR,53.50041526,-2.247987103,1312757.5
6300,Birmingham,GBR,52.47497398,-1.919996787,1634666.5
6301,Belfast,GBR,54.60001223,-5.960034425,362588
6302,Glasgow,GBR,55.87440472,-4.250707236,885134
6303,London,GBR,51.49999473,-0.116721844,7994104.5
6304,Faribault,USA,44.29048647,-93.26801274,24004.5
6305,Mankato,USA,44.16362083,-93.99915674,45731.5
6306,Albert Lea,USA,43.64778668,-93.36870427,19063.5
6307,Willmar,USA,45.12188275,-95.04330489,18432
6308,Brainerd,USA,46.35800885,-94.20084986,21202.5
6309,Crookston,USA,47.77376223,-96.60773137,8215.5
6310,Hardin,USA,45.731768,-107.612486,3975.5
6311,Glendive,USA,47.10858319,-104.7104926,5277.5
6312,Dillon,USA,45.21567548,-112.6839852,4213.5
6313,Polson,USA,47.68800519,-114.156686,5079
6314,Devils Lake,USA,48.11221702,-98.85968693,7312
6315,Burley,USA,42.53581321,-113.7918763,11644.5
6316,Wallace,USA,47.47421979,-115.9268881,1028
6317,Kennewick,USA,46.21137697,-119.1360979,82331
6318,Centralia,USA,46.71641075,-122.9529708,16993.5
6319,Glendale,USA,33.58194114,-112.1958238,363360.5
6320,Safford,USA,32.83382143,-109.7068801,9746.5
6321,Casa Grande,USA,32.87937421,-111.7566258,38396.5
6322,Mesa,USA,33.42391461,-111.7360844,762217.5
6323,Lake Havasu City,USA,34.49829348,-114.3082789,55442.5
6324,Berkeley,USA,37.87390139,-122.271152,298257
6325,National City,USA,32.67194501,-117.0980052,104291
6326,Mendocino,USA,39.30776735,-123.7994308,548
6327,Paso Robles,USA,35.6265967,-120.6899823,26221
6328,Riverside,USA,33.94194501,-117.3980386,297554
6329,Delano,USA,35.76193728,-119.2430681,42396.5
6330,San Mateo,USA,37.55691815,-122.3130616,361806.5
6331,Vallejo,USA,38.11194887,-122.258052,133367.5
6332,Glenwood Springs,USA,39.54658999,-107.3247,11272
6333,Aurora,USA,39.69585736,-104.808497,431966.5
6334,Greeley,USA,40.41919822,-104.739974,106142.5
6335,Tonopah,USA,38.06699038,-117.2289791,1993
6336,Deming,USA,32.26109153,-107.7557848,15523
6337,Truth or Consequences,USA,33.13359641,-107.2528956,6479
6338,Las Vegas,USA,35.59701194,-105.2225027,15521
6339,Farmington,USA,36.75415061,-108.1860944,42917.5
6340,Springfield,USA,44.05194806,-122.9780339,55531.5
6341,Tillamook,USA,45.45524742,-123.8425031,6351.5
6342,Ontario,USA,44.02662661,-116.9618895,11578
6343,La Grande,USA,45.32468691,-118.0866012,13646
6344,Richfield,USA,38.77247703,-112.0832984,7308.5
6345,Nephi,USA,39.71027508,-111.8354841,4960
6346,Lander,USA,42.83300437,-108.7325985,6742
6347,Powell,USA,44.75867495,-108.7584367,6054
6348,Paragould,USA,36.05708722,-90.50288436,22886
6349,Iowa City,USA,41.66108624,-91.52997929,81343
6350,Ottumwa,USA,41.01288291,-92.414809,25287.5
6351,Spencer,USA,43.14528505,-95.14717452,10938.5
6352,Ft. Dodge,USA,42.50682273,-94.1802568,26284
6353,Hutchinson,USA,38.06549176,-97.92349085,42536.5
6354,Kansas City,USA,39.11358052,-94.63014638,324221.5
6355,Lawrence,USA,38.95975242,-95.25522994,88020
6356,Garden City,USA,37.97521303,-100.8640866,27494.5
6357,Manhattan,USA,39.19402753,-96.59243514,51289
6358,Hays,USA,38.87936973,-99.322191,20638.5
6359,Goodland,USA,39.34848838,-101.7110374,4258.5
6360,Independence,USA,39.09111391,-94.41528121,130695
6361,Kirksville,USA,40.19368227,-92.58280908,18083
6362,Kearney,USA,40.70070559,-99.08114628,30155.5
6363,Grand Island,USA,40.92226829,-98.35798629,45208.5
6364,Alliance,USA,42.10139528,-102.8701915,8269
6365,Bartlesville,USA,36.74720013,-95.98058618,24935
6366,Enid,USA,36.39554201,-97.8780931,45963.5
6367,Ardmore,USA,34.1810777,-97.12940495,24467.5
6368,McAlester,USA,34.93299562,-95.76597396,19894
6369,Stillwater,USA,36.13535118,-97.06829757,45212
6370,Lead,USA,44.35084454,-103.7657699,2311
6371,Slidell,USA,30.27495953,-89.78109379,56019
6372,Lake Charles,USA,30.22638369,-93.21718897,77065
6373,Metairie,USA,29.98386619,-90.15277653,270171
6374,New Iberia,USA,30.00358075,-91.81830794,34985
6375,Bryan,USA,30.67418581,-96.36968388,108156.5
6376,San Marcos,USA,29.88307131,-97.94111251,58553.5
6377,Longview,USA,32.50053428,-94.74027429,75658
6378,McAllen,USA,26.20303754,-98.22972538,243291
6379,Harlingen,USA,26.19755983,-97.69019759,86749
6380,Alice,USA,27.75046246,-98.07048446,21122
6381,New Braunfels,USA,29.6978113,-98.12632084,45270
6382,Cleburne,USA,32.35152529,-97.39248967,32263
6383,Brownwood,USA,31.70789532,-98.98231511,20261
6384,Alpine,USA,30.36071657,-103.6650009,6429.5
6385,Van Horn,USA,31.04248374,-104.8322423,1797
6386,Big Spring,USA,32.24318565,-101.4751862,23987
6387,Vernon,USA,34.15105369,-99.29038416,11574.5
6388,Childress,USA,34.4248871,-100.2139195,5662
6389,Hereford,USA,34.82191713,-102.3985924,15023.5
6390,Dalhart,USA,36.06080792,-102.5186109,6763.5
6391,Texas City,USA,29.41087791,-94.96276717,55717.5
6392,Pasadena,USA,29.66086265,-95.14774296,388767.5
6393,Baytown,USA,29.75584393,-94.96772811,76687.5
6394,Grand Prairie,USA,32.68476076,-97.02023849,545107.5
6395,New London,USA,41.3555235,-72.10002832,61236
6396,Stamford,USA,41.05334556,-73.53919112,434781.5
6397,Waterbury,USA,41.55000775,-73.05002202,174236
6398,New Bedford,USA,41.6561253,-70.94469833,115082.5
6399,Springfield,USA,42.12002464,-72.57999903,287003.5
6400,Salem,USA,42.5224989,-70.88309175,188982
6401,Pittsfield,USA,42.44819582,-73.25982833,45202
6402,Montpelier,USA,44.25997154,-72.57581323,8183
6403,Auburn,USA,32.60970074,-85.48083948,61881
6404,Florence,USA,34.79969627,-87.67724288,40806.5
6405,Winter Haven,USA,28.02191876,-81.73300623,68435
6406,Melbourne,USA,28.08331036,-80.60832035,170870
6407,Homestead,USA,25.46830202,-80.47778569,60673
6408,Sanford,USA,28.78995974,-81.27998478,189374.5
6409,Miami Beach,USA,25.80991953,-80.13178111,248538
6410,Coral Springs,USA,26.27083701,-80.27082158,185548
6411,Port Charlotte,USA,27.00004315,-82.10569666,56806
6412,Spring Hill,USA,28.47894513,-82.54771102,91887.5
6413,Palm Coast,USA,29.53800193,-81.22329574,45030
6414,Palatka,USA,29.64768516,-81.65130579,16094.5
6415,Leesburg,USA,28.81050112,-81.88333297,33929
6416,Lake City,USA,30.18971926,-82.63974675,20159.5
6417,Crestview,USA,30.75420677,-86.57260746,19552.5
6418,Panama City,USA,30.15861005,-85.65527328,68852.5
6419,Dalton,USA,34.76972394,-84.97030217,45077.5
6420,Marietta,USA,33.95561342,-84.54324813,61360
6421,Waycross,USA,31.21381695,-82.35490625,17445.5
6422,La Grange,USA,33.03647056,-85.03187464,28887
6423,Southaven,USA,34.96891075,-90.00345748,79923
6424,Meridian,USA,32.36418601,-88.70361434,40863.5
6425,Laurel,USA,31.69737917,-89.1392725,23366
6426,Spartanburg,USA,34.94942873,-81.93227055,81059
6427,Orangeburg,USA,33.49680422,-80.86223251,24192.5
6428,Galesburg,USA,40.94777061,-90.37108362,32078.5
6429,Joliet,USA,41.52998313,-88.10667403,362946.5
6430,Cape Girardeau,USA,37.30582237,-89.51808659,38165.5
6431,Rockford,USA,42.26970542,-89.06969019,204371.5
6432,Evanston,USA,42.04834943,-87.69995467,212243
6433,Rock Island,USA,41.49339622,-90.53461369,102055.5
6434,Elgin,USA,42.03946108,-88.28991866,244050
6435,Richmond,USA,39.82889833,-84.89028121,41015.5
6436,Terre Haute,USA,39.46664654,-87.41387394,65149.5
6437,Lafayette,USA,40.41720868,-86.87824772,98104
6438,Marion,USA,40.55833701,-85.65917485,34249
6439,South Bend,USA,41.68330711,-86.25001734,171791
6440,New Albany,USA,38.3108773,-85.82128382,78381.5
6441,Elkhart,USA,41.68294537,-85.96879419,100295
6442,Hopkinsville,USA,36.86548749,-87.4886239,31630
6443,London,USA,37.12888226,-84.08335372,7844
6444,Madisonville,USA,37.33274579,-87.5022148,20858.5
6445,Rocky Mount,USA,35.93799888,-77.79076624,57179
6446,Salisbury,USA,35.67078005,-80.4744784,33907
6447,Durham,USA,35.99995892,-78.91999964,257114.5
6448,Lumberton,USA,34.62720034,-79.01190617,27049.5
6449,Zanesville,USA,39.94028688,-82.01332503,32514
6450,Mansfield,USA,40.75832481,-82.51554244,64039
6451,Bowling Green,USA,41.37474713,-83.65139042,33147.5
6452,Springfield,USA,39.92000388,-83.799986,74450.5
6453,Lancaster,USA,39.71921511,-82.6053044,42356
6454,Johnson City,USA,36.31332481,-82.35361434,68070.5
6455,Kingsport,USA,36.54832338,-82.56194788,50709.5
6456,Columbia,USA,35.61499534,-87.03526656,74866
6457,Barlett,USA,35.22290041,-89.84109013,164843.5
6458,Blacksburg,USA,37.22941876,-80.41419784,53845.5
6459,Harrisonburg,USA,38.44942181,-78.86917586,42131.5
6460,Petersburg,USA,37.22776512,-77.40223698,76158.5
6461,Hampton,USA,37.03002525,-76.34994979,256601.5
6462,Sheboygan,USA,43.75082949,-87.71442407,51148
6463,Waukesha,USA,43.0116498,-88.23136926,159012
6464,La Crosse,USA,43.80136904,-91.23942855,69599.5
6465,Eau Claire,USA,44.81135907,-91.49835331,71296
6466,Tomah,USA,43.98505292,-90.50389205,10796.5
6467,Janesville,USA,42.68262596,-89.02157943,65476.5
6468,Appleton,USA,44.26867902,-88.40050623,136888.5
6469,Parkersburg,USA,39.26665875,-81.56164718,46749.5
6470,White Sulphur Springs,USA,37.79388043,-80.30348108,2154
6471,Clarksburg,USA,39.28327272,-80.33691573,22502.5
6472,Dover,USA,39.15808657,-75.524703,54662.5
6473,St. Charles,USA,38.60305585,-76.93893193,52792
6474,Annapolis,USA,38.9783301,-76.49249923,58776
6475,Hagerstown,USA,39.64164878,-77.72027958,58487.5
6476,Paterson,USA,40.91999453,-74.17000533,151205
6477,Saratoga Springs,USA,43.08296328,-73.78501591,41891
6478,Poughkeepsie,USA,41.70023114,-73.92141585,100670.5
6479,Plattsburg,USA,44.69498374,-73.45798161,24233.5
6480,Beaver Falls,USA,40.75194277,-80.31942326,64814.5
6481,Altoona,USA,40.51859784,-78.39496708,62784.5
6482,Williamsport,USA,41.24108604,-77.0013829,43791.5
6483,Lancaster,USA,40.03777447,-76.30576644,209489
6484,Allentown,USA,40.59998822,-75.50002751,300980.5
6485,Waterville,USA,44.5518917,-69.64578536,20529
6486,Calais,USA,45.16598859,-67.24239201,1781.5
6487,Houlton,USA,46.12551658,-67.83971989,6051.5
6488,Benton Harbor,USA,42.11663983,-86.45419092,34637.5
6489,Battle Creek,USA,42.32109764,-85.17974675,62454
6490,Bay City,USA,43.5944566,-83.88889531,51558.5
6491,Alpena,USA,45.06160219,-83.43269576,14524
6492,Iron Mountain,USA,45.82246014,-88.06409265,12011
6493,Ironwood,USA,46.4558065,-90.15939112,6400
6494,Sand Point,USA,55.33970868,-160.4971908,667
6495,Hydaburg,USA,55.21397992,-132.8006385,382
6496,Mekoryuk,USA,60.38864671,-166.1899372,99
6497,Atqasuk,USA,70.4693795,-157.395778,201
6498,Port Heiden,USA,56.94909365,-158.6268915,102
6499,Perryville,USA,55.91861391,-159.1511489,113
6500,Dillingham,USA,59.05656031,-158.4803121,1710
6501,Goodnews Bay,USA,59.12099265,-161.5871302,230
6502,Nyac,USA,61.00414329,-159.9404806,75
6503,Tununak,USA,60.58548667,-165.2557892,352
6504,Mountain Village,USA,62.08552431,-163.729009,755
6505,Emmonak,USA,62.77698081,-164.5229916,100
6506,Kaltag,USA,64.32719627,-158.7218986,190
6507,Teller,USA,65.26359906,-166.3607864,83
6508,Koyukuk,USA,64.88028912,-157.7008499,101
6509,Kobuk,USA,66.9072455,-156.8809774,151
6510,Selawik,USA,66.60387901,-160.0093911,832
6511,Talkeetna,USA,62.3237785,-150.1094269,1078
6512,Whittier,USA,60.78415672,-148.6776797,177
6513,Montana,USA,62.07968487,-150.0727625,10
6514,Lake Minchumina,USA,63.88283063,-152.3121865,32
6515,Cantwell,USA,63.39159446,-148.9507896,222
6516,Gulkana,USA,62.27135276,-145.3821961,119
6517,Eagle,USA,64.78799501,-141.1999966,104
6518,Nenana,USA,64.56379681,-149.0930032,75
6519,Big Delta,USA,64.15252993,-145.8421939,591
6520,Allakaket,USA,66.56548342,-152.6454995,97
6521,Tanana,USA,65.17187339,-152.0787899,291.5
6522,Virginia,USA,47.52367413,-92.53640365,8709
6523,Winona,USA,44.0504236,-91.63919743,29757.5
6524,Rochester,USA,44.02205324,-92.46968937,102433
6525,Lakeville,USA,44.65010276,-93.24251042,156151
6526,Ely,USA,47.90042116,-91.82569767,3687
6527,Moorhead,USA,46.87430808,-96.74219344,34332.5
6528,St. Cloud,USA,45.56120994,-94.16222172,85974
6529,Miles City,USA,46.4088843,-105.8399844,8399.5
6530,Bozeman,USA,45.68009157,-111.0378325,39049.5
6531,Glasgow,USA,48.18396975,-106.6352588,3144
6532,Dickinson,USA,46.88399742,-102.7888011,15987.5
6533,Jamestown,USA,46.90601158,-98.70297815,14954.5
6534,Williston,USA,48.15678794,-103.6280005,12767.5
6535,Lihue,USA,21.98151227,-159.3710063,10694.5
6536,Wahiawa,USA,21.50309186,-158.0236209,95336
6537,Wailuku,USA,20.89147544,-156.5047213,32769.5
6538,Montpelier,USA,42.32262209,-111.2969123,2775.5
6539,Twin Falls,USA,42.5609538,-114.4605693,42958.5
6540,Caldwell,USA,43.66096417,-116.6705378,83403
6541,Salmon,USA,45.17567792,-113.8949966,3297
6542,Coeur d'Alene,USA,47.67808331,-116.7794458,34514
6543,Richland,USA,46.29181134,-119.2911013,39940.5
6544,Bellingham,USA,48.76013613,-122.4869269,86565.5
6545,Longview,USA,46.13871991,-122.9369511,51290
6546,Walla Walla,USA,46.06515851,-118.3418828,37864
6547,Aberdeen,USA,46.97489626,-123.8143911,24400
6548,Bremerton,USA,47.57359552,-122.6420175,82039.5
6549,Everett,USA,47.9604175,-122.1999677,291948
6550,Bullhead City,USA,35.14817629,-114.5674878,37989
6551,Winslow,USA,35.28470542,-110.7006954,9931
6552,Gila Bend,USA,32.95037762,-112.7246546,2012
6553,Tombstone,USA,31.71314048,-110.066884,1396.5
6554,Willcox,USA,32.25321088,-109.8313945,4451.5
6555,Scottsdale,USA,33.69234784,-111.8680402,15401
6556,Kingman,USA,35.18987917,-114.0522221,33306.5
6557,Grand Canyon,USA,36.05478762,-112.1385922,1068.5
6558,Arcata,USA,40.88519045,-124.0882245,19052
6559,Stockton,USA,37.95813397,-121.289739,488506.5
6560,Barstow,USA,34.89901837,-117.0218858,21119
6561,Victoriaville,USA,34.5365082,-117.2903191,83496
6562,Pasadena,USA,34.16038129,-118.1388719,144618
6563,Visalia,USA,36.32502952,-119.3160094,114699.5
6564,El Centro,USA,32.79237693,-115.5580475,41661.5
6565,San Luis Obispo,USA,35.28318097,-120.6585889,54759
6566,Merced,USA,37.30261843,-120.481933,84355
6567,Yuba City,USA,39.14103334,-121.6157656,84324.5
6568,Redding,USA,40.58704327,-122.3905762,93871.5
6569,Santa Rosa,USA,38.45040367,-122.6999889,193455
6570,Oceanside,USA,33.2204645,-117.3349675,396474.5
6571,Modesto,USA,37.65541343,-120.9899899,269697
6572,Irvine,USA,33.68041058,-117.8299502,1611303.5
6573,Ukiah,USA,39.15423667,-123.2108621,21826.5
6574,Needles,USA,34.84842714,-114.6133507,6246.5
6575,Bishop,USA,37.36395835,-118.394076,4249
6576,Palm Springs,USA,33.77735557,-116.5330526,216461
6577,Santa Maria,USA,34.94012697,-120.4366386,98092.5
6578,Tulare,USA,36.20702639,-119.3441213,53005.5
6579,Mt. Shasta,USA,41.3103583,-122.3093925,3742.5
6580,Crescent City,USA,41.7564551,-124.2004916,9439.5
6581,Fort Collins,USA,40.56068829,-105.0588693,178818.5
6582,Pueblo,USA,38.2803882,-104.6300066,108244
6583,Lamar,USA,38.08649823,-102.6194058,8567
6584,Trinidad,USA,37.17133445,-104.5063965,8701.5
6585,Gunnison,USA,38.54476483,-106.92829,6273
6586,Durango,USA,37.27564333,-107.8799891,19127.5
6587,Montrose,USA,38.47727541,-107.8655197,18463.5
6588,Craig,USA,40.51728009,-107.5503968,9315.5
6589,Boulder,USA,40.03844627,-105.246093,106897.5
6590,Boulder City,USA,35.97895245,-114.8315802,15072.5
6591,Winnemucca,USA,40.97337628,-117.7346847,7997.5
6592,Roswell,USA,33.39453656,-104.5224679,45082.5
6593,Clovis,USA,34.40506919,-103.2047706,33477.5
6594,Las Cruces,USA,32.31261293,-106.7778083,97675.5
6595,Hobbs,USA,32.71261436,-103.1406143,28375.5
6596,Socorro,USA,34.06211855,-106.8989895,8117
6597,Gallup,USA,35.52407066,-108.7339938,21627
6598,Raton,USA,36.89739768,-104.439889,6820
6599,Tucumcari,USA,35.16980288,-103.725514,5259.5
6600,Roseburg,USA,43.21843304,-123.3560987,25454.5
6601,Pendleton,USA,45.67259849,-118.7874886,16669
6602,John Day,USA,44.41652529,-118.9520264,1437.5
6603,Grants Pass,USA,42.43954002,-123.3271857,36690
6604,Corvallis,USA,44.57235557,-123.2799793,54865.5
6605,Albany,USA,44.62049217,-123.086942,48066.5
6606,Astoria,USA,46.18838096,-123.8299974,9773
6607,Logan,USA,41.73593955,-111.8335979,58664
6608,Parowan,USA,37.84253379,-112.8272065,2533
6609,Kanab,USA,37.04738853,-112.5254936,2861
6610,Monticello,USA,37.87178265,-109.3421995,1811.5
6611,Moab,USA,38.57370363,-109.5491895,5309
6612,Price,USA,39.59979087,-110.8100169,9175
6613,Cedar City,USA,37.67742759,-113.061094,25371.5
6614,Vernal,USA,40.45539756,-109.5280022,11175.5
6615,Ogden,USA,41.23237856,-111.9680341,227774
6616,Green River,USA,41.51455772,-109.4649827,10239.5
6617,Rawlins,USA,41.7906649,-107.234292,8458
6618,Douglas,USA,42.75647158,-105.3845341,5838
6619,Riverton,USA,43.02816042,-108.3950481,10350
6620,Thermopolis,USA,43.64597801,-108.2146715,3195
6621,Gillette,USA,44.28317425,-105.5052503,26107
6622,Jonesboro,USA,35.84257835,-90.70416406,58322
6623,Texarkana,USA,33.44210472,-94.03747481,52169
6624,Pine Bluff,USA,34.22869753,-92.00305119,51472
6625,Hot Springs,USA,34.50395205,-93.05500248,40826
6626,Fort Smith,USA,35.38622377,-94.39835718,87986.5
6627,Fayetteville,USA,36.06297833,-94.15720911,108267.5
6628,Conway,USA,35.09128054,-92.4513184,56759.5
6629,El Dorado,USA,33.21392743,-92.66251998,21384.5
6630,Davenport,USA,41.55398684,-90.58753036,178282.5
6631,Burlington,USA,40.80793418,-91.11276961,27690.5
6632,Dubuque,USA,42.50093162,-90.66445073,59834
6633,Waterloo,USA,42.49315432,-92.34279789,82091.5
6634,Sioux City,USA,42.50038902,-96.39999211,87090
6635,Council Bluffs,USA,41.26227338,-95.86080021,80284.5
6636,Ames,USA,42.05385297,-93.61972254,56855
6637,Mason City,USA,43.15401837,-93.20083338,27327
6638,Emporia,USA,38.40423077,-96.18137496,27796.5
6639,Salina,USA,38.82467023,-97.6071794,46877
6640,Dodge City,USA,37.76005821,-100.018195,25237.5
6641,Coffeyville,USA,37.03806093,-95.6263184,10955
6642,St. Charles,USA,38.78428509,-90.50616581,213139.5
6643,Poplar Bluff,USA,36.76019676,-90.40268376,18575
6644,Joplin,USA,37.08459556,-94.51307886,60290.5
6645,Columbia,USA,38.95207847,-92.33390955,244754
6646,St. Joseph,USA,39.76903119,-94.84639185,74878.5
6647,McCook,USA,40.20559369,-100.6261683,8003
6648,Norfolk,USA,42.02871238,-97.43359827,24562
6649,North Platte,USA,41.13628623,-100.7705005,24709.5
6650,Sidney,USA,41.13980023,-102.9782727,6221.5
6651,Scottsbluff,USA,41.86750775,-103.6606859,20172
6652,Chadron,USA,42.82791424,-103.0030774,5686.5
6653,Lawton,USA,34.59903668,-98.40997278,85795.5
6654,Norman,USA,35.22791302,-97.34414636,113525
6655,Muskogee,USA,35.74821718,-95.36943486,38995.5
6656,Ponca City,USA,36.7073576,-97.08527328,24843
6657,Shawnee,USA,35.34278973,-96.93378382,29160
6658,Woodward,USA,36.43342084,-99.39769027,12339.5
6659,Guymon,USA,36.68580853,-101.4795012,10843.5
6660,Yankton,USA,42.88201947,-97.39248967,14495
6661,Brookings,USA,44.30676455,-96.78803044,20313.5
6662,Mitchell,USA,43.71429425,-98.02619776,14973
6663,Aberdeen,USA,45.46511761,-98.48640222,24854
6664,Mobridge,USA,45.54012596,-100.4347071,3083.5
6665,Houma,USA,29.59593121,-90.71948613,48196
6666,Monroe,USA,32.50960349,-92.11919397,76674.5
6667,Conroe,USA,30.31206321,-95.45586369,41643
